frequency_thz,mean_transmission,map_transmission,lower_95,upper_95,observed_normalized
0.151441133365901,0.3130229899674862,0.3145697302955036,0.30450743247506123,0.3201222123775491,0.2305377024845395
0.156326331216414,0.3324022351890745,0.3339351880652808,0.32345342598602994,0.340277173338172,0.2655350316567042
0.161211529066927,0.35614116422094305,0.35766099409730306,0.3464882885776833,0.3648732598728048,0.3170115685309653
0.16609672691744,0.38504708796276044,0.3865574745513321,0.3743599676123512,0.3947970297395211,0.386113723381289
0.170981924767953,0.42006870149133957,0.42157890285053184,0.40813502503769455,0.43118686520287713,0.4717190581527439
0.175867122618466,0.4622318540827261,0.4637614376176648,0.4481986094270772,0.4752921433290929,0.5700521300147984
0.180752320468978,0.5124378162948721,0.5140253581687415,0.49618933582085045,0.5280190445860127,0.6745825289389228
0.185637518319491,0.570958640414791,0.5726773752581252,0.5515958959803933,0.5898025157977043,0.7762464997931405
0.190522716170004,0.636325238464557,0.6383094927549988,0.6135690964933069,0.6584342960574849,0.864107837872294
0.195407914020517,0.7031848441257741,0.7056680940572623,0.6766264472420419,0.7282992161308767,0.9265688630367611
0.20029311187103,0.7590292023321682,0.7623782812004196,0.7297570046817088,0.788534337169072,0.9531234203482427
0.205178309721543,0.7816130496572923,0.7863071592328785,0.7454531906057721,0.8150246490760674,0.9364254900737885
0.210063507572056,0.742992125253104,0.7494963959378612,0.6960568514225729,0.7848809058813001,0.8742090039609616
0.214948705422569,0.6257950346274681,0.6344610302016586,0.5695026383876031,0.6814733899252148,0.7704666160156058
0.219833903273082,0.43887686433511014,0.450280103772786,0.36203011865693735,0.5131598020735427,0.6353931562099698
0.224719101123595,0.2043486669518173,0.21800075596956342,0.10486936186497739,0.302966657334274,0.4839404187427295
0.229604298974108,0.05350272269607081,0.04614925701910768,0.013825877892214365,0.10576709761518499,0.3332915158677152
0.234489496824621,0.07591732664349404,0.06766610758955417,0.03432166966411672,0.12110341395387803,0.1999335944643922
0.239374694675134,0.08590491844492515,0.08572811047057248,0.042784058564095444,0.13298567133244024,0.09710736370888164
0.244259892525647,0.04561229821863001,0.05114097177854342,0.010297100845890122,0.08105725095172675,0.03320364762967069
0.24914509037616,0.01689171462592055,0.01986112701575428,0.0,0.04223633024977446,0.0112863041123689
0.254030288226673,0.006593605153888863,0.0034072325130220286,0.0,0.02155572068705348,0.0295481486878198
0.258915486077186,0.0026649543436095833,0.0,0.0,0.019041877292059646,0.08230491473040324
0.263800683927699,0.007105143520076342,0.007775277053659099,0.0,0.018698285260539998,0.1611376538439872
0.268685881778212,0.033814627837789775,0.036570693451324174,0.011056349649005167,0.05555566169773734,0.2559425500402784
0.273571079628724,0.08966014338673313,0.09419187493503606,0.0513506270078786,0.12581810419260828,0.3558380465206435
0.278456277479237,0.1806427012811029,0.18700169986613716,0.12921797628287057,0.23599699084806916,0.450023806419335
0.28334147532975,0.3090707055675748,0.31749284331623395,0.24305785916288528,0.381781917444557,0.528723888854075
0.288226673180263,0.46314729182437586,0.4734977052180113,0.385869352032386,0.5438312032251905,0.5842516428449928
0.293111871030776,0.6086846870363761,0.61977333430421,0.5402090799387651,0.6805237542165207,0.6120390472165512
0.297997068881289,0.7026020777843979,0.7124600422169903,0.6403939275874612,0.7645656769832414,0.611295450190549
0.302882266731802,0.7255176912956395,0.7328990865299884,0.6759630159825707,0.7740012464029442,0.5849593245107475
0.307767464582315,0.6923496217628506,0.6973790775050592,0.6524598648177988,0.7344578975086002,0.5388487519207577
0.312652662432828,0.6310927187473729,0.6345272078938606,0.5969549656457686,0.665487039433605,0.4802688086632858
