frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.151441133365901,0.11127739489320373,0.11254195970441143,0.07819352240147277,0.14429490473435794,0.14692495612368273,0.2154684226715835,0.1083139049138172,0.18017845976489225,0.04342986593757918
0.156326331216414,0.12610236397816887,0.1273564304236407,0.09350993243292112,0.15872954526170496,0.1613161431953693,0.22867695500035387,0.12313755267950988,0.1940531613195806,0.03519504890852173
0.161211529066927,0.14418832262251854,0.14543076645416203,0.11204669665058788,0.17634668370711168,0.17885886336587112,0.24477326986464681,0.14119200628573714,0.2109639408730086,0.03257944167024245
0.16609672691744,0.1660191669480511,0.16724968376499005,0.13441111488033347,0.19737586893208717,0.20001857029417391,0.26418095604117436,0.16294114869631726,0.23138876423448423,0.04077324772724929
0.170981924767953,0.19218871841369628,0.19340845992750388,0.1612029654255002,0.22253554735043254,0.22536486920173526,0.28741742784237045,0.1889481501627322,0.2558944279187786,0.06600702541399527
0.175867122618466,0.22341147477365922,0.22462418317118965,0.1930439616539883,0.25269835065438384,0.25558116062686076,0.31510215019602905,0.21988109425981595,0.28494806537920964,0.1134138361309308
0.180752320468978,0.2605204080109281,0.2617344773450109,0.23081141924926826,0.28913725157691933,0.2914624748808705,0.3479542670333539,0.25650426492710615,0.3194803871137379,0.1851130256801356
0.185637518319491,0.3044303544521008,0.3056626887919542,0.2754096607883862,0.3326355693566596,0.33388332162376627,0.3867640865254564,0.2997941362718677,0.3612710565534001,0.2787509891145445
0.190522716170004,0.35601890950390747,0.3573024454821763,0.32789690923329873,0.3836725823946973,0.3836970942031028,0.4323066148184279,0.35110148065023006,0.4102669568096552,0.3867680174127803
0.195407914020517,0.4158175706505837,0.41721676666657126,0.38871658886796634,0.4424317606586096,0.4414875170959745,0.48513428202786557,0.40953284204924223,0.46740393789856965,0.4967044174746404
0.20029311187103,0.48327407857662186,0.4849191379735901,0.4572162512123739,0.5105815770627502,0.5070126961521971,0.5451307801748531,0.4753984064499913,0.53311480869049,0.5927876698180979
0.205178309721543,0.555056676918333,0.5572259855119281,0.5284695113551091,0.5839376153021767,0.5780397422436026,0.6106244196084687,0.5457213735101509,0.6061589533804025,0.65876801010423
0.210063507572056,0.6212651752253073,0.6246032524343863,0.5917322261697804,0.6534739991491023,0.648066638172359,0.6767864647418537,0.6139043003764322,0.679562429967055,0.6815206362606029
0.214948705422569,0.6573886026831054,0.6635224815760346,0.6180559527111035,0.6987542519597001,0.7023578462482134,0.7331779556234388,0.6639131238962831,0.7395997012277646,0.6544867760332438
0.219833903273082,0.610018753053243,0.6231679818539517,0.548406145878601,0.6641542561002083,0.7126631794873003,0.7612377494336975,0.6700880297621625,0.7581352039108745,0.5798469063409638
0.224719101123595,0.40019372290910504,0.4250918413432247,0.2845548952513883,0.51543476475003,0.6354958792297791,0.7350128301387162,0.5570968999278748,0.6966372028041309,0.4685958429658396
0.229604298974108,0.1738127931877699,0.16859991062226218,0.06591322267091446,0.28448623343267554,0.43204744624453706,0.6310309150420881,0.2868871547098,0.5483025868982602,0.3383755286622365
0.234489496824621,0.14135665391864433,0.11961489201623203,0.04079596952616774,0.22974581410703027,0.16274518400399593,0.44778923750677324,0.018608092501220298,0.3073642345562508,0.2097174445628021
0.239374694675134,0.1081443691445945,0.09929084719926708,0.04206756245395756,0.1756200503824242,0.05826086267254334,0.21999734558595882,0.0,0.16603656716177068,0.1018637216753134
0.244259892525647,0.04759046430190674,0.05596094126747283,0.0,0.11176988059753193,0.056773780526065576,0.03839246640220595,0.0,0.13789176269734135,0.02933963718320045
0.24914509037616,0.015729149163288585,0.01961094000905229,0.0,0.07298549539868464,0.039353332327881685,0.0,0.0,0.0956636761843807,0.0
0.254030288226673,0.01880656062046461,0.0,0.0,0.07677700691503664,0.004208263650371022,0.006797634698662284,0.0,0.03143510113703714,0.01465550173686883
0.258915486077186,0.022799406502524874,0.004776105124936453,0.0,0.08463935519138469,0.0472356580752029,0.0571369605467673,0.0,0.10156317450212543,0.06791234054933266
0.263800683927699,0.08624655479641051,0.08434862455614045,0.0009513222531181808,0.1772581454701205,0.10139213932852927,0.16146289554546603,0.036379046356638675,0.16670936338241554,0.1496860482243011
0.268685881778212,0.270485439224481,0.28389022306494616,0.1333919943041933,0.38327072499721837,0.17149680122308933,0.34089203734883416,0.08216693413280353,0.2639754459786803,0.2469462386893039
0.273571079628724,0.4877980316198287,0.5040950123361916,0.37288560823421635,0.5782696140623538,0.3189902688482542,0.5371083164738772,0.20652428156673688,0.4386177888277919,0.3454698411540936
0.278456277479237,0.6304564038214913,0.642872378554201,0.5591379966210901,0.6929722617884764,0.4999797465314984,0.673014598867053,0.3880373163120196,0.611717003165998,0.4315698710606212
0.28334147532975,0.675079392705597,0.6831056824363839,0.6263790779160651,0.7255410733890297,0.6126345218678754,0.7232366598466521,0.5078064058102262,0.6963804183778854,0.4938152878047406
0.288226673180263,0.6498887666545122,0.6548923510170621,0.6126985148929691,0.6875116839068346,0.6364587186543686,0.7068374343803504,0.5400737069546538,0.6959202035970307,0.5246352294134325
0.293111871030776,0.5895520446818299,0.592795798585718,0.5594580694887307,0.6218550913752721,0.602469635038,0.6544655654600559,0.5282263534589661,0.6482644399878625,0.5214881928527261
0.297997068881289,0.5176402602964403,0.5199250307935824,0.4887509464513564,0.5474264416356908,0.5428318116319744,0.5891636246529438,0.4908922007973239,0.5819470825546837,0.4871600552698485
