frequency_thz,mean_transmission,map_transmission,lower_95,upper_95,observed_normalized
0.151441133365901,0.04940239107336486,0.04926272086088801,0.04851629634335901,0.05039328972645519,0.0
0.156326331216414,0.0647001465362874,0.06456309723202042,0.0636967213577829,0.0657741279653222,0.001470186477596962
0.161211529066927,0.08319048543015528,0.08305647266195132,0.0820323172992044,0.08443926869553653,0.007498477243914351
0.16609672691744,0.10531409350038531,0.10518374328803978,0.10402159548377025,0.10674392534932409,0.02041869559924555
0.170981924767953,0.13159885023366882,0.1314732651212984,0.13016949542994144,0.1332225274405958,0.04187949106632498
0.175867122618466,0.16266265164815877,0.16254404731293567,0.16076335250386983,0.16456243026713155,0.07240802288343139
0.180752320468978,0.1992047694413065,0.199097981692749,0.1966252675345446,0.20163757244353483,0.1111361392990953
0.185637518319491,0.241973055093921,0.24188909011806237,0.23860461909793448,0.24519732139705575,0.155710380463439
0.190522716170004,0.2916838545218233,0.29164824466856143,0.2870595601605487,0.2958986687091511,0.2024286612324202
0.195407914020517,0.34885401772854746,0.3489265011692572,0.3424818068904356,0.35468391303309277,0.2466517611521443
0.20029311187103,0.41347745314449724,0.41379829693072606,0.4043913616957123,0.42177326483194416,0.2834983384128313
0.205178309721543,0.48444382238867795,0.4853421918109409,0.47141972027929857,0.4958745948750365,0.3087432802001224
0.210063507572056,0.5585715882711906,0.5608143072566445,0.540668679246435,0.5743551014686833,0.3197300710986893
0.214948705422569,0.6291757645470074,0.6345124767563082,0.6062181514472292,0.6513468421316455,0.316036658633207
0.219833903273082,0.6843964821129201,0.6966267453741994,0.657190644037098,0.7146002093595483,0.2996588330682661
0.224719101123595,0.7065980226608292,0.733028524685264,0.6757147750857931,0.7422766254241873,0.2746112614282043
0.229604298974108,0.6777792688625216,0.7278414108076645,0.6338018306261268,0.7151839889873484,0.2460449720661262
0.234489496824621,0.6046214628618988,0.6708602366440578,0.5246038348719102,0.6571014033824709,0.2191478937147295
0.239374694675134,0.5377817384458939,0.5696371904704137,0.46649720736593125,0.600163435439252,0.1981500359587239
0.244259892525647,0.49597262050439705,0.45815332999733427,0.43663284822214554,0.5544229945288677,0.1856779824076212
0.24914509037616,0.4662543328326903,0.38037629645664656,0.40861596183919824,0.5268099396786569,0.182546932709043
0.254030288226673,0.44619342951065555,0.3560147281465563,0.38664047595294826,0.509397686859637,0.1879272969003843
0.258915486077186,0.4463340199761314,0.38232238295460136,0.38843686327611715,0.5035642042209575,0.1997400591443993
0.263800683927699,0.45669123071846857,0.43660969408293476,0.4067355851766439,0.509495392662228,0.215133839690434
0.268685881778212,0.46587564133954296,0.48402510507041024,0.42310043188051394,0.5080325023988264,0.2309482965054497
0.273571079628724,0.46748511360032097,0.4982770430487497,0.43553567442436986,0.4950607914628826,0.2441306851237739
0.278456277479237,0.4505054908186701,0.47624989535129164,0.4269784430851171,0.47528473564832446,0.2521108828503605
0.28334147532975,0.4136160323203703,0.43074380362183945,0.3959890670189537,0.43631750698124966,0.2531386841894747
0.288226673180263,0.3650796046387948,0.37560394198720237,0.3505569997737404,0.38267854729567274,0.2465506414963598
0.293111871030776,0.313435503880835,0.3197981113703276,0.30179533026349903,0.32612277079625623,0.232890670977738
0.297997068881289,0.2639352351647289,0.2678235572350594,0.2552689860830919,0.2727306311808839,0.2138032123498392
0.302882266731802,0.21901463262798926,0.22144233449290718,0.2127974402699035,0.22515476197578077,0.1916790440419543
0.307767464582315,0.1794537463842358,0.18100691075220948,0.17491201290519034,0.1836803639038935,0.1691385928499061
0.312652662432828,0.1452105036982964,0.14622783253031374,0.14199880166482598,0.14813475702230766,0.1485139138586838
0.317537860283341,0.11589032265632139,0.11657056926907022,0.11350675537323418,0.11792753442044879,0.1314801304337052
0.322423058133854,0.09098443112914945,0.09144682122714091,0.08923033798482,0.09250736147619103,0.1189021252335308
0.327308255984367,0.0699823134147589,0.07030015665689897,0.06870323404332061,0.07110381095862452,0.1108687189708424
0.33219345383488,0.05242007445660928,0.05263961648109591,0.05149706794041934,0.05328577046109965,0.1068395020584798
0.337078651685393,0.03789756144201929,0.03804873453659365,0.03723671385692956,0.03854223638489154,0.1058358355261831
0.341963849535906,0.0260809972288143,0.02618367646833967,0.025621713286919413,0.026547812067147576,0.1066403277269908
0.346849047386419,0.016699483459539637,0.016767207129885,0.0163844296120329,0.017035989227051792,0.1079978515036546
0.351734245236932,0.009539458809278235,0.009581690290132939,0.009325713017066625,0.00976627634803774,0.1088186191409207
0.356619443087445,0.004439053322391219,0.004462586983512618,0.004305247111928826,0.004579113823714509,0.1083689402861208
0.361504640937957,0.00128321842606291,0.0012930731162413955,0.0012214321706065178,0.0013500399991382495,0.1064120272220066
0.36638983878847,0.0,0.0,0.0,0.0,0.1032525499424811
0.371275036638983,0.000558087681510537,0.0005512497893594041,0.0004941121255638423,0.0006160035209080526,0.0996605920049342
0.376160234489496,0.0029656795031268238,0.0029544781941071687,0.0028383104066742318,0.0030811630796818514,0.09669497949429703
