frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.151441133365901,0.0485377643388407,0.048547898948857256,0.04776332511415042,0.049211345284003234,0.04940239107336486,0.04926272086088801,0.04851629634335901,0.05039328972645519,0.0
0.156326331216414,0.0639219838928026,0.06394233772488751,0.0630938097070098,0.06472070926628788,0.0647001465362874,0.06456309723202042,0.0636967213577829,0.0657741279653222,0.001470186477596962
0.161211529066927,0.08253441388022466,0.08256866129878619,0.08156402112293398,0.08347355951867559,0.08319048543015528,0.08305647266195132,0.0820323172992044,0.08443926869553653,0.007498477243914351
0.16609672691744,0.10483021133855701,0.10488362324959977,0.1036230907558283,0.10592056370083495,0.10531409350038531,0.10518374328803978,0.10402159548377025,0.10674392534932409,0.02041869559924555
0.170981924767953,0.13135760035457195,0.13143783185886856,0.1298984290508355,0.13269157207883517,0.13159885023366882,0.1314732651212984,0.13016949542994144,0.1332225274405958,0.04187949106632498
0.175867122618466,0.1627625398324903,0.1628808460650901,0.16089724945321318,0.16442401501271423,0.16266265164815877,0.16254404731293567,0.16076335250386983,0.16456243026713155,0.07240802288343139
0.180752320468978,0.19978148755373085,0.19995460619766,0.19737515665547994,0.20188555328217633,0.1992047694413065,0.199097981692749,0.1966252675345446,0.20163757244353483,0.1111361392990953
0.185637518319491,0.24320738676352155,0.2434604364569991,0.23981244049435144,0.2460508608036922,0.241973055093921,0.24188909011806237,0.23860461909793448,0.24519732139705575,0.155710380463439
0.190522716170004,0.2937995403547007,0.29417038234208764,0.2891416094225109,0.2977922905777363,0.2916838545218233,0.29164824466856143,0.2870595601605487,0.2958986687091511,0.2024286612324202
0.195407914020517,0.3520801097366639,0.35262552166066014,0.3456314676131351,0.3577081617214866,0.34885401772854746,0.3489265011692572,0.3424818068904356,0.35468391303309277,0.2466517611521443
0.20029311187103,0.4179063514503246,0.4187094075305353,0.4085198848425325,0.42650347234485736,0.41347745314449724,0.41379829693072606,0.4043913616957123,0.42177326483194416,0.2834983384128313
0.205178309721543,0.489606219580638,0.49078039759604625,0.47583482017769313,0.503046743630133,0.48444382238867795,0.4853421918109409,0.47141972027929857,0.4958745948750365,0.3087432802001224
