frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.151441133365901,0.0639341228590164,0.06454435924892582,0.06160888665370362,0.06792946709652241,0.06736096280641643,0.07335625364533939,0.06197947137942132,0.0729524528392361,0.0
0.156326331216414,0.08048419268878904,0.08140367729186332,0.07769644973661981,0.08565145689616808,0.08277800362977894,0.08994911882188567,0.0758231901351949,0.0897697553288362,0.0009324420749722143
0.161211529066927,0.10037085973982493,0.10178457834886834,0.0971449407822328,0.1067804320956677,0.1012853788117052,0.10971169336770321,0.09239430325339132,0.11011312759652434,0.005935463115764994
0.16609672691744,0.12395619527227573,0.12620153602532125,0.12047419441344406,0.13137574391695037,0.1233694276954999,0.13289844266919254,0.1121611851425075,0.13476889975262699,0.01708186966418013
0.170981924767953,0.15156018195318444,0.1552573802538477,0.14820177928913103,0.15916922358893645,0.1496003283996386,0.15968799464309072,0.13564853849019132,0.16409708187520672,0.03583592489534002
0.175867122618466,0.1833610858460119,0.18962211742988513,0.18086676148272895,0.18907478168769162,0.180578328709917,0.19009324077700396,0.1638780911358032,0.19872093437190255,0.062665830115461
0.180752320468978,0.2193098838326099,0.2299597699433505,0.21297125477988074,0.22251719336843917,0.21687038651077434,0.2238459426817596,0.19698080520592426,0.23909940381525077,0.09680052839427057
0.185637518319491,0.2592806875939437,0.2767263896405687,0.24051852717720476,0.2684059108573343,0.2589040873752599,0.26026252461987087,0.2355629059985724,0.2854924376695154,0.1361497728085844
0.190522716170004,0.3036761719539946,0.3296390382712238,0.26485759536249426,0.3219807622878691,0.30674730089483493,0.29802457279246447,0.2803715507570989,0.3377135743720678,0.1774255225268992
0.195407914020517,0.35364061100400673,0.38627235587460584,0.2938661349727627,0.38364489814263375,0.35969990696262655,0.3346326213294059,0.33181277573156653,0.3941287725474979,0.2165074114081777
0.20029311187103,0.4088922311400621,0.4384556037543803,0.33719272673512235,0.45130924353298096,0.41568749931311966,0.3654676260120799,0.38942275771779933,0.4516791818551715,0.2490600310113391
0.205178309721543,0.46326055038223124,0.4662743733621099,0.396774543747755,0.5169198122710987,0.470651231332826,0.3840684610145772,0.44346083889416177,0.5025226679226645,0.2713308086885949
0.210063507572056,0.4999409805467205,0.45461622319704664,0.45033587308323253,0.5460490130349935,0.5181314652609271,0.38755092335710506,0.46662965865883466,0.5421141583557145,0.2809603359403392
0.214948705422569,0.4987390402426614,0.4454637853822514,0.4605816806660314,0.5244450307804688,0.5485759446464622,0.38467571838628417,0.47656924421477614,0.604480983569717,0.2775737629946433
0.219833903273082,0.47954842528638364,0.4533328342330597,0.39306734511393704,0.6011786116841357,0.5512698470167495,0.38914068086924064,0.4197405089906961,0.6454175027025428,0.2629436692562922
0.224719101123595,0.5236649679387713,0.5051389262722468,0.32532130223554473,0.6739793657121866,0.5272078517917438,0.4055216009666372,0.35209130515791626,0.637541578039291,0.2406357180169999
0.229604298974108,0.5620305087431752,0.5759004694051609,0.38183746463848617,0.6808392077187423,0.48919389167159344,0.43565059349549723,0.36559421856649327,0.5662276570549983,0.2152248422916092
0.234489496824621,0.4607701020337787,0.600331963176239,0.1504647319467046,0.6746605750980721,0.44546658158509406,0.47482902941521676,0.3920936131471275,0.536307047872732,0.1913187485051034
