eps_bg,d,temperature,b_field
14.386432471337393,0.0001578,4.0,5.0
14.38879250451804,0.0001578,4.0,7.7
14.45185379775634,0.0001578,4.0,9.0
14.359988764653764,0.0001578,30.0,9.0
14.32858022517779,0.0001578,100.0,9.0
15.231535804842828,0.0001578,300.0,9.0
