eps_bg,d,temperature,b_field
14.398660285445976,0.0001578,4.0,5.0
14.381454347302105,0.0001578,4.0,7.7
14.447163839405667,0.0001578,4.0,9.0
14.355170556613839,0.0001578,30.0,9.0
14.325014099479608,0.0001578,100.0,9.0
15.230027991810731,0.0001578,300.0,9.0
