frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.33219345383488,0.5769438626893281,0.5771888001709392,0.542135620665646,0.6091237430550794,0.5443898786745726,0.543406084136658,0.5144486436195187,0.5785691692992487,0.4882260740122727
0.337078651685393,0.5027855846326723,0.5028171067951518,0.4745625941345111,0.5287573580287948,0.4761686162027479,0.4752762375224223,0.45279886655531,0.502175403077819,0.4072716702725256
0.341963849535906,0.441275968286607,0.4412440307605205,0.4191323340141267,0.4617105011486444,0.42031312270267723,0.41958461747509246,0.4023887681743747,0.4400050405461585,0.3323375993959088
0.346849047386419,0.3913435251036289,0.39130816890766446,0.37424821023660093,0.4072020088429951,0.3750896507066136,0.3745223175502197,0.36147799680528775,0.39002174763945313,0.268181510846292
0.351734245236932,0.35112270283643054,0.3511042920680244,0.33804501074578025,0.3633512627078225,0.33858882873989304,0.33815728985960414,0.3283712969150721,0.3498829539658065,0.217654818767473
0.356619443087445,0.3187730653291478,0.31877596801177654,0.3087627201955967,0.32805841716055306,0.3091205969444775,0.3087967672691853,0.30145834369362173,0.317626686473785,0.1815746479836196
0.361504640937957,0.29273627329873464,0.29275903065534564,0.2849611171309182,0.2997367360882961,0.2853076309910837,0.28506712989788263,0.279480055949367,0.2916571078829972,0.158818196551225
0.36638983878847,0.27177136109278405,0.2718108019770912,0.2660165673944876,0.2770702911012882,0.26606783593366795,0.26589125635690064,0.26174436494387043,0.2707076260239833,0.1467121510603544
0.371275036638983,0.25491671091422247,0.25496950695227694,0.2506198736669718,0.25885515536315945,0.25056536820820097,0.2504378244439741,0.24753547746051205,0.25386998486552775,0.1416858622929818
0.376160234489496,0.2414364868675525,0.24149966610701976,0.23842392196890358,0.24426914315298584,0.23815991727761243,0.2380701707940995,0.23618123580800351,0.24037031246411297,0.1400326603696792
