frequency_thz,mean_transmission,map_transmission,lower_95,upper_95,observed_normalized
0.151441133365901,0.43565574066938223,0.43584026943116766,0.41555208416651196,0.45702143759418845,0.3685631847034853
0.156326331216414,0.48172432372924734,0.4820050096514729,0.45555457431140567,0.5091862213035971,0.4904263764712072
0.161211529066927,0.5390824944625959,0.539531733655554,0.5043475078898288,0.5748943980051662,0.6287138903977674
0.16609672691744,0.609016188381646,0.6097871765994665,0.5631342751697453,0.6550173216454658,0.7660756910695599
0.170981924767953,0.690445250294391,0.6918611998093198,0.6320124884476701,0.746338763900396,0.8839318346804755
0.175867122618466,0.7761682516757668,0.7788420165014803,0.7062531763110173,0.8383448848666011,0.9658071499743432
0.180752320468978,0.8475815867089237,0.8523512634208613,0.7744587376789848,0.9022010255865937,1.0
0.185637518319491,0.8740765814840379,0.8812275128006608,0.8081458963789119,0.9168083515497459,0.9814145618445421
0.190522716170004,0.8293882746876019,0.8374525644630102,0.7676809169070287,0.885616059107466,0.9124231014482103
0.195407914020517,0.7193961937766513,0.7259051976550973,0.6466054511460103,0.7967033065737601,0.8025665743064178
0.20029311187103,0.5838189449845008,0.587728179169121,0.5148798434158259,0.6603564032957125,0.6669372848938664
0.205178309721543,0.46488635253043337,0.4668408067943742,0.40276189679862784,0.529008454311125,0.52333059663105
0.210063507572056,0.37763759616101067,0.38225850244874593,0.29741450039790557,0.454328766271821,0.3886707488049429
0.214948705422569,0.23966493349398396,0.2661274790163339,0.056389865908161745,0.3901836079114074,0.2756147926950965
0.219833903273082,0.03588707206969581,0.01663299207161014,0.0,0.14235434361224208,0.1903544723252317
0.224719101123595,0.002937889000805068,0.0,0.0,0.027108886373082175,0.1323109312019262
0.229604298974108,0.026951925778798097,0.017228306682728227,0.0,0.12367138742150122,0.09574388797337871
0.234489496824621,0.07299323731434941,0.07295144133095262,0.0046841170767899605,0.1970995887117678,0.0725960159673315
0.239374694675134,0.0996644401402801,0.10576177510912398,0.01740488697947962,0.21801369847968244,0.055516001938753
0.244259892525647,0.08764238014177486,0.09402646954197738,0.031191409451911203,0.1858179231470304,0.04010407609112768
0.24914509037616,0.04998227751783195,0.042777708797195814,0.029092930926379355,0.10786226080904737,0.02587712538966715
0.254030288226673,0.03579847033250597,0.03438349653506562,0.027801212225325313,0.0550344927223707,0.01597086857897733
0.258915486077186,0.05607384376904734,0.05499050154049529,0.02973393093876242,0.0848580350085503,0.01593917441347055
0.263800683927699,0.08308391435051672,0.07827901309787764,0.04861999707166854,0.11925168308921964,0.03209955584072765
0.268685881778212,0.11013218535192713,0.10845058111324761,0.07553302737236178,0.14339876562477122,0.06979023948532112
0.273571079628724,0.14721214780824096,0.15331298325615095,0.11443356104822304,0.18024824930315386,0.131788741837742
0.278456277479237,0.20616839309841167,0.21682299110789208,0.1666082798126846,0.2485727344375769,0.2170986275550345
0.28334147532975,0.29029938193778143,0.3036603461290942,0.23987513592915435,0.34885195868165336,0.3203527272662424
0.288226673180263,0.40219834905738083,0.417834698113541,0.3378098872250836,0.47539292502884406,0.4321180706671965
0.293111871030776,0.5397610528437304,0.5573945133969083,0.46181102399495777,0.621735584914604,0.5402743889314126
0.297997068881289,0.6875850467211694,0.7060719174208467,0.6078363445158491,0.7716888406180131,0.6322948723417069
0.302882266731802,0.8125998604490847,0.829380325840653,0.7479498464915352,0.8768462727725262,0.6978119143548552
0.307767464582315,0.8776571795423335,0.8898234562571801,0.8218286333071878,0.9274484316414814,0.7306169851366552
0.312652662432828,0.868993269491001,0.8755666680998174,0.8200682582928135,0.9139275761568404,0.7294603770641744
0.317537860283341,0.8049158682599424,0.807243723352596,0.7567312650306613,0.8579577523037198,0.6975735068374278
0.322423058133854,0.7160282576754889,0.7160920134963437,0.6729561522517415,0.7670976759093616,0.6413508443487317
0.327308255984367,0.6254361108032263,0.6246293563475718,0.5884152344388851,0.6682923530890315,0.5688021571513199
