Data_Point,H_form_pareto_k,B_form_pareto_k
4960,-0.03022928051687295,-0.2511217009565695
4961,-0.03199899121641931,-0.2467020488138441
4962,-0.03364278559994352,-0.24414789918219165
4963,-0.03506526946238548,-0.2407944204818507
4964,-0.03565295021920771,-0.2398935218482205
4965,-0.035580393170835195,-0.23676494113521077
4966,-0.0345518241436053,-0.23338501348255627
4967,-0.03375300397016669,-0.23035661987839112
4968,-0.033611927726239166,-0.22875175787954086
4969,-0.03417485213014752,-0.22884223617286423
4970,-0.03429413036716839,-0.22956386425990033
4971,-0.03382125066987292,-0.23064034570470565
4972,-0.033553395424702315,-0.23114549195953982
4973,-0.033707932189139436,-0.23128829422633146
4974,-0.03308143104573437,-0.23142810658717283
4975,-0.03280056757007118,-0.23209921086761373
4976,-0.03215554753644561,-0.23321611010466858
4977,-0.03207576894684479,-0.23363416528918646
4978,-0.0323026030479523,-0.23475620991836185
4979,-0.03156967080224487,-0.2367305262462152
4980,-0.03149459714605763,-0.2393638990221555
4981,-0.030669587515659923,-0.24180037312373684
4982,-0.0307801020749629,-0.2451844718797121
4983,-0.03057161022920297,-0.2487192542673262
4984,-0.03114411385285954,-0.2530334477395097
4985,-0.03130993391454531,-0.25438131852119245
4986,-0.03208641725658553,-0.2569554808540784
4987,-0.032352197464546026,-0.26112560267041823
4988,-0.03258371422714546,-0.26174596709685394
4989,-0.03242677898468939,-0.26411135153809967
4990,-0.032492281082633634,-0.2649379793182813
4991,-0.0325112764266836,-0.26580803814604514
4992,-0.03383812977829134,-0.2644765559432156
4993,-0.09170385366616202,-0.23685084182962904
4994,-0.15503346051519323,-0.23941632107408944
4995,-0.1346487863307341,-0.24211744841458896
4996,-0.13879427712530495,-0.2566917033244419
4997,-0.14355981501151105,-0.27722791901176114
4998,-0.17172768011778902,-0.2707458793740871
4999,-0.19439655832868205,-0.21751139883778517
5000,-0.9002103180754268,-0.2462638528667553
5001,-0.9122886561015227,-0.4447953972221582
5002,-0.7485494013671816,-0.4393932607414048
5003,-0.6654326736521011,-0.3588072622813842
5004,-0.1413097868299548,-0.2614104231109417
5005,-0.1414040006072491,-0.20864793593893408
5006,-0.141534665306774,-0.203275266700393
5007,-0.1384587439778443,-0.209492478339792
5008,-0.14418971156432728,-0.21602589046281967
5009,-0.031593332959100266,-0.21846405048691886
5010,-0.03121613584234692,-0.21236649254143097
5011,-0.02949040932109828,-0.20711596055208284
5012,-0.027199144707444896,-0.20336283339189276
5013,-0.029565857167118362,-0.20139800826077656
5014,-0.027725842382993453,-0.2022495026248594
5015,-0.030735685920260197,-0.20458112234957865
5016,-0.029709803817533915,-0.2010940340883023
5017,-0.029420994880655034,-0.20317106934194307
5018,-0.028935851868956933,-0.20606594337647796
5019,-0.03052331164663584,-0.2059219748166395
5020,-0.028339048654749937,-0.20906024979330745
5021,-0.027177046264791022,-0.21063904156973864
5022,-0.02619311958800817,-0.2123114825856851
