frequency_thz,mean_transmission,map_transmission,lower_95,upper_95,observed_normalized
0.151441133365901,0.048821838411610904,0.04890944997188148,0.04808902076022868,0.050077772782724475,0.0
0.156326331216414,0.0641334866671185,0.06423682760192344,0.06331516542947616,0.06562368051710192,0.001470186477596962
0.161211529066927,0.08263862797804565,0.08276186759944085,0.08166569349148087,0.08444941709267337,0.007498477243914351
0.16609672691744,0.10477497565778378,0.10492365694786464,0.1034820967365887,0.10699805321303137,0.02041869559924555
0.170981924767953,0.13106389949017042,0.13124534612233568,0.12940024017112106,0.13386369474046894,0.04187949106632498
0.175867122618466,0.16210961820965247,0.16233341974708118,0.1598477961081048,0.16574083446892302,0.07240802288343139
0.180752320468978,0.19858319604757188,0.19886172402393368,0.19553658023718556,0.20343424082012518,0.1111361392990953
0.185637518319491,0.24117463183133206,0.2415234503323507,0.2368437302887909,0.2478437745792926,0.155710380463439
0.190522716170004,0.29048130277736406,0.29091917831856556,0.2841617161068583,0.2998922659304458,0.2024286612324202
0.195407914020517,0.3467734479736504,0.3473214933436406,0.33771624086671176,0.36033435484090925,0.2466517611521443
0.20029311187103,0.4095279461087302,0.41020777645425466,0.39616178615886843,0.42895432894970315,0.2834983384128313
0.205178309721543,0.47653658598341214,0.4773707962279112,0.4573364170671304,0.5040376109591207,0.3087432802001224
0.210063507572056,0.542262861097735,0.5432971869090311,0.5157408481618144,0.5778748754187886,0.3197300710986893
0.214948705422569,0.5950280191896371,0.5964325724495515,0.5626777717707698,0.6400859392566931,0.316036658633207
0.219833903273082,0.6139190367558496,0.6159489821520046,0.582495008497499,0.6599515458783057,0.2996588330682661
0.224719101123595,0.5768487388030633,0.5800651764132263,0.5280584787584014,0.6141335035209758,0.2746112614282043
0.229604298974108,0.5208729307220951,0.5245129357924442,0.40835827459719165,0.585675367188692,0.2460449720661262
0.234489496824621,0.5169566892468126,0.5048436238122084,0.43914048568122577,0.5796292682009355,0.2191478937147295
0.239374694675134,0.5236003619683375,0.509130305650614,0.4534286921687771,0.5835481995673517,0.1981500359587239
0.244259892525647,0.5381117956628079,0.5251901614605201,0.47228612045577856,0.6088551264619937,0.1856779824076212
0.24914509037616,0.5466406426546309,0.5412616918268942,0.48081417417077693,0.6121394699034131,0.182546932709043
0.254030288226673,0.5566917546568343,0.5538220811733846,0.4778271286868334,0.6156927855170398,0.1879272969003843
0.258915486077186,0.5664225779734703,0.5627270636545785,0.5029489720613112,0.6152970779904285,0.1997400591443993
0.263800683927699,0.5696515500808285,0.5666280920715956,0.5162931624574129,0.608452744194371,0.215133839690434
0.268685881778212,0.5602835720103605,0.5583697298329782,0.5187406349846049,0.5907152470048941,0.2309482965054497
0.273571079628724,0.5317834655829302,0.5306508470317276,0.5065860024339514,0.5549432616236354,0.2441306851237739
0.278456277479237,0.4857639367803108,0.48489950781230035,0.46698510954639144,0.5047650417020664,0.2521108828503605
0.28334147532975,0.42928361984950036,0.4288261955441355,0.413253960630537,0.4453321109066663,0.2531386841894747
0.288226673180263,0.370191780996888,0.37012117313869525,0.3574328886425577,0.3833414399033715,0.2465506414963598
0.293111871030776,0.3136732190263569,0.3138277963640621,0.3043698412890067,0.32313959097602957,0.232890670977738
0.297997068881289,0.26224809937887206,0.2624938129353925,0.2555296317901841,0.2693547851422789,0.2138032123498392
0.302882266731802,0.21677897852570543,0.21703935804354857,0.21202730212813634,0.22210779313178597,0.1916790440419543
0.307767464582315,0.17725598857223127,0.17749559951104407,0.1738853008691214,0.1813431115164202,0.1691385928499061
0.312652662432828,0.14326771582733594,0.143473848454929,0.14082920651300673,0.14647010007626562,0.1485139138586838
0.317537860283341,0.11425641010923618,0.11442733549389797,0.11250321101517033,0.11675795002139418,0.1314801304337052
0.322423058133854,0.08964669055936297,0.08978530930331544,0.0883590894865833,0.09159875663486225,0.1189021252335308
0.327308255984367,0.06890512493478823,0.0690158361321188,0.06795924351849637,0.07035640541293113,0.1108687189708424
0.33219345383488,0.051563808992766906,0.051651087942988755,0.05086625758558794,0.05263256904269999,0.1068395020584798
0.337078651685393,0.037226107510106736,0.03729393295521471,0.03670993940703845,0.03801324218348627,0.1058358355261831
0.341963849535906,0.02556420138724904,0.025615882859970823,0.025185046775846456,0.026142675309297144,0.1066403277269908
0.346849047386419,0.016313427456492034,0.016351608316741692,0.016041390154100027,0.016737616101059342,0.1079978515036546
0.351734245236932,0.009265911070513801,0.009292639177310602,0.00908060354266756,0.009562672177488196,0.1088186191409207
0.356619443087445,0.004264690527658491,0.004281506726922972,0.004151914535972521,0.004452203342800118,0.1083689402861208
0.361504640937957,0.0011988684241630897,0.0012068914637387487,0.0011459955615128303,0.0012890322470431813,0.1064120272220066
0.36638983878847,0.0,0.0,0.0,0.0,0.1032525499424811
0.371275036638983,0.0006397822926223645,0.0006322410881887139,0.0005530912010422016,0.0006879451945349809,0.0996605920049342
0.376160234489496,0.0031290547682388406,0.0031142141103960444,0.0029560423019400215,0.003222912192975626,0.09669497949429703
0.381045432340009,0.007518116028556083,0.007496015674349524,0.007257278891201417,0.007659172107055734,0.09548290513119549
0.385930630190522,0.01389837661529467,0.013868884707848247,0.01354702643951233,0.014090337749295313,0.09701759730645278
0.390815828041035,0.022405388824009838,0.022368227140126384,0.021956718217848174,0.022653340446317793,0.1020110194036127
0.395701025891548,0.03322330736623036,0.03317807426226963,0.03266725352907916,0.0335316588614448,0.1108079178630449
0.400586223742061,0.04659082325471788,0.04653701765420252,0.045913648520859315,0.04696147666223107,0.1233526735282082
0.405471421592574,0.06280855177752385,0.06274560248698272,0.06199223232590101,0.06325934325237756,0.139206453154765
0.410356619443087,0.08224770030419012,0.08217500651885234,0.08126910917426361,0.08278287102773804,0.157628244856705
0.4152418172936,0.10535951813671525,0.10527650946216809,0.10418939124373276,0.10599217249696592,0.1777398629016977
0.420127015144113,0.13268441227294583,0.1325906402529014,0.13128610323229614,0.13343643906847602,0.1987737138344424
0.425012212994626,0.1648584924921639,0.164753770791538,0.16318656643300336,0.16575701568580167,0.2203524831438449
0.429897410845139,0.20261336257555213,0.2024979796811631,0.20061161342450223,0.20369948922254352,0.2427023104653648
0.434782608695652,0.24676173529153148,0.24663677111507923,0.24436997652733186,0.24806954217892097,0.2667012758899199
0.439667806546165,0.29815634875222646,0.29802413203888184,0.2953246160568205,0.29972262125833815,0.2937272727606146
0.444553004396678,0.3576022867378245,0.3574670263362815,0.35425852988085993,0.35943558666969855,0.3253503209988498
0.44943820224719,0.4256936975531007,0.4255622914208522,0.4217684148801447,0.4278314068646888,0.3629541162077474
0.454323400097703,0.5025384910530051,0.502421433398922,0.49797767395377224,0.5050223108446467,0.4073554694165254
