frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.151441133365901,0.07754802541069783,0.07780314996754492,0.05987775897498418,0.11654014345255176,0.1075499027604372,0.18304813591072314,0.06367799646086367,0.15164702595726784,0.04342986593757918
0.156326331216414,0.09284614157316447,0.09310316715401315,0.07524154623657514,0.1313982232887851,0.12244165719672948,0.1966849802264404,0.07937606307984896,0.16580274015993401,0.03519504890852173
0.161211529066927,0.11148480006660919,0.11174500553316467,0.09397056008874301,0.14948231436605178,0.14059213532991774,0.21330635823772431,0.09850869123742094,0.1830476246459316,0.03257944167024245
0.16609672691744,0.13394206628398073,0.13420769070273914,0.11643082466082352,0.17124424891171666,0.16247649886158425,0.2333478054943964,0.12160258609725239,0.20382738086304347,0.04077324772724929
0.170981924767953,0.16079573503313135,0.16107065269316928,0.14332285064649844,0.19722079745321772,0.18867382614101058,0.25734023545380247,0.1491444471424254,0.22876623303867094,0.06600702541399527
0.175867122618466,0.19272510109685678,0.19301606329843876,0.17544889199668232,0.22802498205460953,0.21987408927301572,0.28591645372483926,0.18212190833831446,0.2582744465594076,0.1134138361309308
0.180752320468978,0.23049282484861744,0.23081182804359907,0.2132281727419749,0.26430890411978775,0.2568700797772096,0.319803968148986,0.22128512245366905,0.29290897953271267,0.1851130256801356
0.185637518319491,0.2748804663526483,0.27524944788063116,0.25724163605423267,0.30666455857758806,0.3005123006821258,0.3597840297356262,0.26738169578066406,0.3336813081260037,0.2787509891145445
0.190522716170004,0.3265224039584781,0.32698293839586645,0.3078321842617429,0.355866970074237,0.351579879122813,0.4065740686888445,0.3206424768245024,0.38241072925205477,0.3867680174127803
0.195407914020517,0.38552473222377054,0.38615884830366726,0.3660794293491386,0.411688244413174,0.4104689380300898,0.46054371700833857,0.3824192113116708,0.4393260251926938,0.4967044174746404
0.20029311187103,0.45064453645519753,0.4516207608469862,0.4291223633057782,0.47751818821649034,0.4764969117523283,0.5210813942956172,0.4497609343730641,0.5057391270799014,0.5927876698180979
0.205178309721543,0.5176179305559085,0.5192932654607083,0.4937884196457169,0.5462166238935038,0.5464345966331053,0.585261404867097,0.5198627580596619,0.5740511057939139,0.65876801010423
0.210063507572056,0.576013877634311,0.5791410031789069,0.5442936696778482,0.6091084381492137,0.6116282061349552,0.6452464181040342,0.5793656601542877,0.6411568834201666,0.6815206362606029
0.214948705422569,0.6040692046401213,0.610062498014636,0.5588041088120209,0.6442060111037258,0.6531674877273004,0.6839788775848223,0.613328945282322,0.6897487459609557,0.6544867760332438
0.219833903273082,0.5600776837342629,0.5705239183642308,0.494308884400813,0.6170454673428035,0.6370135435138473,0.6709397329220909,0.582438158233811,0.6937517464384942,0.5798469063409638
0.224719101123595,0.3061910262753432,0.32302677057442175,0.14888610136918015,0.41633610022578194,0.5216037144800483,0.568638601612512,0.4298674773590195,0.6026778901067991,0.4685958429658396
0.229604298974108,0.047582066567562885,0.034574827806551175,0.0,0.16047517236110898,0.30962091129892966,0.37512992121532274,0.1690746626154406,0.45168445928986356,0.3383755286622365
