frequency_thz,H_form_mean,H_form_map,H_form_lower_95,H_form_upper_95,B_form_mean,B_form_map,B_form_lower_95,B_form_upper_95,observed_normalized
0.727894479726428,0.6031060987187333,0.6037048386074736,0.593869236030522,0.6123020122716868,0.6127953147299438,0.6126261124467263,0.6039341796781076,0.6204106806261526,0.3538277331063264
0.732779677576941,0.6657629004041039,0.6662801103607633,0.656085371681909,0.675084571956677,0.67510660715653,0.6750229015125868,0.6654035492785527,0.6834362597256312,0.4237695526409802
0.737664875427454,0.7329422032338007,0.733375906521191,0.7228290393106503,0.7423683524935216,0.7417643841265877,0.741776093932837,0.7315255679944276,0.7502782080967012,0.49435209167224
0.742550073277967,0.8020657918282306,0.8024184602982705,0.7919450948792272,0.8112810155090526,0.8101030064958333,0.8102171926462949,0.7998881613554606,0.8183359786034451,0.5621354740391985
0.74743527112848,0.8690239275939969,0.8693036133818698,0.859523729078064,0.8775439450546565,0.8759200130572385,0.8761376346064288,0.8664321548686461,0.8833091057851925,0.623611733395705
0.752320468978993,0.928233993754833,0.9284545827569503,0.9201522484688549,0.9353465766373671,0.933571486954461,0.9338835157369946,0.9256811565676526,0.9393634542199248,0.6756546161782626
0.757205666829506,0.9733035655883572,0.9734838181627489,0.9675330299718691,0.9780036579433234,0.9766894351432706,0.9770738787299814,0.9712795200577389,0.9800835592833235,0.7159146780954886
0.762090864680019,0.9983810508744896,0.9985427252899163,0.9953790983893448,1.0,0.9995778007093493,1.0,0.9973139945536511,1.0,0.7430398854554081
0.766976062530532,0.999834145751171,1.0,0.9980915847382107,1.0,0.9988846932120771,0.9993024286970472,0.9961060157252923,1.0,0.7566642854722525
0.771861260381045,0.9774745541199569,0.9776667474518907,0.9725696138287796,0.9806557200166707,0.9747478879001248,0.9751199679653684,0.9689429519323203,0.9789787425336832,0.7571970415167998
0.776746458231558,0.9346219320002646,0.9348606239908196,0.9271231510362213,0.940233491816847,0.9307422280712597,0.931036580792994,0.9224954623990173,0.9374163054827609,0.7455131070894939
0.781631656082071,0.8769685776259686,0.8772704056153339,0.8677901256305602,0.8841881178996598,0.8726624784371294,0.8728601560719498,0.8627601569234197,0.8809101360131586,0.7226666111299145
0.786516853932584,0.8109092444891346,0.8112859554860792,0.8010629910198673,0.8192522942335013,0.8068491361022831,0.8069436452268128,0.796095176352876,0.8158285509939889,0.6897225704388824
0.791402051783097,0.7421371888579826,0.7425950345918552,0.7321067004528359,0.7513619307397406,0.7388409805665981,0.7388348839972955,0.7280613039805742,0.7478810957982395,0.6477520289759097
0.79628724963361,0.6749136641581495,0.6754538055241126,0.665332986924518,0.6845119357214167,0.6727145285764496,0.6726156161605956,0.6623824507908385,0.6813603054485015,0.5979759286680646
0.801172447484123,0.6119606571121563,0.612580290719755,0.6025536003121515,0.6219358206252328,0.6110263772933744,0.6108446895310904,0.6011438129720171,0.6190174896705813,0.5419821911370067
0.806057645334635,0.5547144071678961,0.5554081223854594,0.5451789285210658,0.5640463168443256,0.5550883772639643,0.554834346290242,0.545886493033677,0.5623102625307279,0.4818933388812642
0.810942843185148,0.5036935971246974,0.5044545891973323,0.49471070505070736,0.5125605843265876,0.505337440178764,0.5050209161955577,0.4970207071550923,0.5117617832187358,0.4203590448761508
0.815828041035661,0.4588385876706467,0.45965956307137507,0.45005733659999053,0.46743398702189043,0.4616669075677413,0.4612967464933048,0.45361718459328415,0.4673017500865765,0.3603156749247843
0.820713238886174,0.41976854974222183,0.4206423148403818,0.4110911456406032,0.42815722742917806,0.4236736048451311,0.42325756457111896,0.415691887969653,0.4285731445880756,0.3045734320375337
0.825598436736687,0.385954343174122,0.386874138626734,0.3773714434951206,0.3941486869525411,0.39082189776572945,0.3903666848517233,0.383045723941533,0.3951303249078135,0.2553858472513336
0.8304836345872,0.356824616929468,0.35778427468991325,0.3482221995501683,0.36477725817257395,0.3625432433793447,0.36205462247326703,0.35510904770905316,0.3663853467389115,0.2141560725089112
0.835368832437713,0.3318254795860993,0.3328194680464232,0.3233722224616178,0.33996838213478625,0.338291453767128,0.33777437507942776,0.33129175987804726,0.3417322281842563,0.1813467792943873
0.840254030288226,0.3104505120229867,0.3114739167396245,0.3018621472774681,0.3186816955951921,0.3175699477900971,0.317028671679035,0.3111012777120537,0.3206469186060361,0.1565604378341154
0.845139228138739,0.29225305686323416,0.29330152801795883,0.2834841893099488,0.3006170638103522,0.29994241719234843,0.2993806272062395,0.29370630140663895,0.30273508814374583,0.1387107653340621
0.850024425989252,0.27684859007504237,0.2779182756816259,0.2678555454863093,0.28530527649303217,0.2850343102799013,0.2844552120619882,0.278733773997296,0.2876418337169451,0.1262228786563999
0.854909623839765,0.2639119943361829,0.2649994700259805,0.25472396590583,0.27245510676729784,0.27252966964627334,0.2719360759325896,0.2662185672155225,0.27513428541979756,0.1172450551716632
0.859794821690278,0.2531725759814758,0.25427477703870127,0.2437526366344074,0.2617910969418699,0.2621659795162413,0.26156038265324,0.2561070615540946,0.2647487701126853,0.1098885080292785
0.864680019540791,0.2444084281781299,0.24552258639110347,0.23479102248928402,0.25315268213063913,0.2537285083291172,0.2531131421398678,0.24791711907455002,0.25625675819793503,0.1025071305934868
0.869565217391304,0.23744099799907034,0.23856458410580608,0.2276544095577781,0.24632798893544575,0.2470449333142896,0.24642182617485847,0.24143088205286725,0.24953391008871467,0.09398468545713345
0.874450415241817,0.23213028348822776,0.2332609550111689,0.22219915767260479,0.24113743581193336,0.24198063163098482,0.2413516524962668,0.23639557762715657,0.24440191527635954,0.08394288959203886
0.87933561309233,0.2283708470229693,0.22950640077644466,0.21831937984501673,0.23747824036309104,0.2384348010360907,0.23780169998299647,0.2328461022694112,0.24083593770136835,0.07277354875394604
0.884220810942843,0.22608870578479384,0.22722703409323916,0.21593867760305302,0.2351924953755972,0.23633745853012428,0.23570190321696166,0.23075606187696487,0.23871033664783511,0.06146118690722305
0.889106008793356,0.2252391012284331,0.2263781507888041,0.2150618359524819,0.2343114256408778,0.23564731299921612,0.2350109222970467,0.23008432745067756,0.23801024131928902,0.05126218948147922
0.893991206643869,0.225805128344158,0.2269428606291014,0.21562172000935392,0.2348500343005772,0.23635049051582277,0.23571486646048845,0.23081738847390426,0.23874532611961807,0.04336505100736905
