frequency_thz,mean_transmission,map_transmission,lower_95,upper_95,observed_normalized
0.151441133365901,0.07754802541069783,0.07780314996754492,0.05987775897498418,0.11654014345255176,0.04342986593757918
0.156326331216414,0.09284614157316447,0.09310316715401315,0.07524154623657514,0.1313982232887851,0.03519504890852173
0.161211529066927,0.11148480006660919,0.11174500553316467,0.09397056008874301,0.14948231436605178,0.03257944167024245
0.16609672691744,0.13394206628398073,0.13420769070273914,0.11643082466082352,0.17124424891171666,0.04077324772724929
0.170981924767953,0.16079573503313135,0.16107065269316928,0.14332285064649844,0.19722079745321772,0.06600702541399527
0.175867122618466,0.19272510109685678,0.19301606329843876,0.17544889199668232,0.22802498205460953,0.1134138361309308
0.180752320468978,0.23049282484861744,0.23081182804359907,0.2132281727419749,0.26430890411978775,0.1851130256801356
0.185637518319491,0.2748804663526483,0.27524944788063116,0.25724163605423267,0.30666455857758806,0.2787509891145445
0.190522716170004,0.3265224039584781,0.32698293839586645,0.3078321842617429,0.355866970074237,0.3867680174127803
0.195407914020517,0.38552473222377054,0.38615884830366726,0.3660794293491386,0.411688244413174,0.4967044174746404
0.20029311187103,0.45064453645519753,0.4516207608469862,0.4291223633057782,0.47751818821649034,0.5927876698180979
0.205178309721543,0.5176179305559085,0.5192932654607083,0.4937884196457169,0.5462166238935038,0.65876801010423
0.210063507572056,0.576013877634311,0.5791410031789069,0.5442936696778482,0.6091084381492137,0.6815206362606029
0.214948705422569,0.6040692046401213,0.610062498014636,0.5588041088120209,0.6442060111037258,0.6544867760332438
0.219833903273082,0.5600776837342629,0.5705239183642308,0.494308884400813,0.6170454673428035,0.5798469063409638
0.224719101123595,0.3061910262753432,0.32302677057442175,0.14888610136918015,0.41633610022578194,0.4685958429658396
0.229604298974108,0.047582066567562885,0.034574827806551175,0.0,0.16047517236110898,0.3383755286622365
0.234489496824621,0.15681218649646692,0.14795368202002349,0.11725440416228262,0.19863580967485092,0.2097174445628021
0.239374694675134,0.11325082928650845,0.10981392580049304,0.07121490469295695,0.16009399005700722,0.1018637216753134
0.244259892525647,0.0608190468358995,0.06455702424239404,0.015604006624462973,0.11031210634106307,0.02933963718320045
0.24914509037616,0.026815218481541052,0.023364441512071354,0.0,0.07243225677647684,0.0
0.254030288226673,0.017041706914052743,0.0,0.0,0.07337236509978144,0.01465550173686883
0.258915486077186,0.043822048390997695,0.031156606675097342,0.0,0.1166662288563612,0.06791234054933266
0.263800683927699,0.13382112119452477,0.13574467769034165,0.04630291287351497,0.2333155780764963,0.1496860482243011
0.268685881778212,0.2878458467843283,0.29928031007352696,0.17259380856509074,0.3948408340350345,0.2469462386893039
0.273571079628724,0.4531079296760708,0.4654043457580041,0.3464997401628246,0.5419510935509008,0.3454698411540936
0.278456277479237,0.5676264835427183,0.5762285478803137,0.4949255897853425,0.6302206923743543,0.4315698710606212
0.28334147532975,0.6092481357918492,0.6141483891242128,0.5586930812955807,0.6589893039012437,0.4938152878047406
0.288226673180263,0.5920967455355705,0.5946637738427084,0.5563259543822334,0.6289810993181014,0.5246352294134325
0.293111871030776,0.5410505556175252,0.5423979162477628,0.5118892183617216,0.5721301751785011,0.5214881928527261
0.297997068881289,0.47617753885595787,0.47693678512025733,0.4518764714319895,0.50675420621748,0.4871600552698485
0.302882266731802,0.409554430413761,0.4100385620811715,0.38930215602097473,0.4381638262863868,0.4289174165361868
0.307767464582315,0.3471771926921113,0.34753377734912955,0.3285197133331749,0.374393407595049,0.3566746478381097
0.312652662432828,0.29143517955323106,0.29173299386120916,0.2737774304349488,0.319641592620737,0.2807655058708939
0.317537860283341,0.24285273354349612,0.24312399007866786,0.2255731054273126,0.2727243199520173,0.2100295707578045
0.322423058133854,0.20109529211116084,0.20135521156474342,0.18404554256440941,0.23309091770749596,0.1506693837150978
0.327308255984367,0.1654950880045099,0.16575088708056687,0.14853872331611784,0.19919598818340317,0.1059310676560668
0.33219345383488,0.135306846719988,0.13556190417375236,0.11845755913551867,0.17038261806445298,0.07637707762942432
0.337078651685393,0.10982258445751496,0.11007840609336818,0.09299984087810523,0.14602836582714926,0.06045471045647819
0.341963849535906,0.08841635988260269,0.08867352413629846,0.07150561465969994,0.1255388869457366,0.05515210894597043
0.346849047386419,0.07055581692896375,0.07081443874295763,0.05359299658952542,0.10841977837077467,0.05665744450802401
0.351734245236932,0.055799057957050466,0.05605901998175623,0.0388606322719943,0.09425776866065287,0.06101235249910923
0.356619443087445,0.04378592448729004,0.04404699340335486,0.02682528117358071,0.08271421725050492,0.06474838663568434
0.361504640937957,0.034227978658665004,0.03448986357605098,0.017251260000053895,0.07351676986405035,0.06543786594598437
0.36638983878847,0.026899102838075416,0.027161483902074762,0.009919817419555665,0.06645118148690207,0.06203923301831421
0.371275036638983,0.02162748129643695,0.0218900226644481,0.004676004729301565,0.061354175251652494,0.05493449016894973
0.376160234489496,0.01828918879030889,0.018551543225861836,0.0013972070098051644,0.0581076491861639,0.04565198336381559
0.381045432340009,0.01680337758679823,0.017065186417792623,0.0,0.05663428787347107,0.03638077093655342
0.385930630190522,0.017128970901802088,0.017389861283149843,0.0002863087866806771,0.056894533771810196,0.02943505099095739
0.390815828041035,0.01926275820529532,0.01952233867529598,0.0024085319894452707,0.05888484593614,0.02679532854590168
0.395701025891548,0.023238806618432112,0.023496661429509378,0.0064045734193469445,0.06263718198443671,0.02977975033457485
0.400586223742061,0.0291291320492289,0.02938481447968222,0.012345187287894624,0.06821966096168713,0.03884388965303908
0.405471421592574,0.037045601762794714,0.03729862647319622,0.02034286707745016,0.07573838763599874,0.05349999017842837
0.410356619443087,0.04714305723285988,0.04739289166931217,0.030553881851016988,0.08534043290379231,0.07237641324100393
0.4152418172936,0.059623640962957594,0.05986969581162031,0.04318254066960724,0.097217959118344,0.09346528470665565
0.420127015144113,0.074742265884079,0.07498388465077976,0.05848672683565058,0.11158969708152881,0.114583933961064
0.425012212994626,0.09281305155292695,0.09304949950116105,0.07678442610786212,0.1286903416858247,0.1339839726167792
0.429897410845139,0.11421631846746308,0.11444677144247152,0.09846084053847573,0.14895566031747418,0.1509268120008211
